,group,names,scores,logfoldchanges,pvals,pvals_adj
0,PD,HSPA1B,31.710018,,1.1305536390143932e-220,2.2611072780287863e-217
1,PD,HSPA1A,30.883043,,2.0178452197528514e-209,2.0178452197528515e-206
2,PD,DPP10,25.733936,,4.877226248323605e-146,1.950890499329442e-143
3,PD,RALYL,25.587143,,2.1210668640709936e-144,7.070222880236645e-142
4,PD,PLXDC2,25.324213,,1.7289654765375366e-141,4.9399013615358185e-139
5,PD,FMN1,24.90288,,6.924384728331273e-137,1.7310961820828182e-134
6,PD,IQCJ-SCHIP1,24.740751,,3.8989930940497e-135,8.664429097888222e-133
7,PD,RBFOX1,24.056633,,7.114876013596082e-128,1.293613820653833e-125
8,PD,CDH18,22.742102,,1.718019168152993e-114,2.6431064125430665e-112
9,PD,FAM19A1,20.397497,,1.7599673443109366e-92,2.5142390633013378e-90
10,PD,DENND3,20.311441,,1.018706974994074e-91,1.3582759666587655e-89
11,PD,NELL2,20.30322,,1.2042836633624099e-91,1.5053545792030123e-89
12,PD,ABR,20.14759,,2.8253852046022856e-90,3.3239825936497474e-88
13,PD,SPP1,19.951477,,1.4552337637757923e-88,1.531825014500834e-86
14,PD,SH3GL2,19.879698,,6.099934099693793e-88,6.099934099693793e-86
15,PD,MGAT4A,19.842436,,1.280983239413912e-87,1.2199840375370591e-85
16,PD,CNTN5,19.417994,,5.437378133806863e-84,4.943071030733512e-82
17,PD,ST6GALNAC5,19.343475,,2.3134241277951503e-83,2.0116731546044786e-81
18,PD,CBLN2,19.338959,,2.525188810719629e-83,2.1043240089330242e-81
19,PD,CDH12,18.821394,,5.044028119165124e-79,4.035222495332099e-77
20,PD,UNC5D,18.647337,,1.3272556556113607e-77,1.020965888931816e-75
21,PD,OLFM3,18.557829,,7.049591352242993e-77,5.221919520179995e-75
22,PD,IPCEF1,18.0895,,3.8556233371467364e-73,2.659050577342577e-71
23,PD,CUX2,17.585232,,3.196703397865485e-69,1.997939623665928e-67
24,PD,NIPAL2,17.366573,,1.4779361002389673e-67,8.95718848629677e-66
25,PD,FSTL4,17.084467,,1.9370477382550627e-65,1.1394398460323897e-63
26,PD,RUNX1,16.987942,,1.0086646053465082e-64,5.603692251925046e-63
27,PD,DSCAM,16.841225,,1.2169116521896573e-63,6.404798169419249e-62
28,PD,ASIC2,16.617489,,5.206870728161626e-62,2.6701901170059624e-60
29,PD,LY86-AS1,16.04035,,6.677724827678673e-58,3.2574267452091084e-56
30,PD,TENM3,15.66041,,2.8207399635160074e-55,1.3119720760539571e-53
31,PD,SLC38A11,15.5629835,,1.299002511027757e-54,5.904556868307987e-53
32,PD,GRM1,15.465863,,5.897693756801831e-54,2.5642146768703612e-52
33,PD,AC011287.1,15.2352495,,2.0633721644926726e-52,8.780307082947542e-51
34,PD,KCNC2,15.214461,,2.8354475639302372e-52,1.181436484970932e-50
35,PD,SKAP2,15.208641,,3.09911887862459e-52,1.264946481071261e-50
36,PD,MCTP1,15.06804,,2.6279559861293097e-51,1.0305709749526705e-49
37,PD,NELL1,15.040135,,4.0072796652452e-51,1.5412614097096924e-49
38,PD,C5orf17,14.850209,,6.935162089179562e-50,2.617042297803608e-48
39,PD,PTPRT,14.78361,,1.868746701862526e-49,6.921284080972318e-48
40,PD,TMEM163,14.634501,,1.6921030033274528e-48,6.04322501188376e-47
41,PD,CDH9,14.583271,,3.588980613422516e-48,1.259291443306146e-46
42,PD,PARP8,14.567045,,4.551573438948743e-48,1.5695080823961183e-46
43,PD,CYFIP1,14.349464,,1.0736261988801552e-46,3.639410843661543e-45
44,PD,LRRK1,13.934359,,3.9170331877837566e-44,1.3056777292612522e-42
45,PD,SLIT3,13.884331,,7.883306221442573e-44,2.584690564407401e-42
46,PD,UNC13C,13.861367,,1.085858086438219e-43,3.5027680207684483e-42
47,PD,NDST3,13.701455,,9.95100680718429e-43,3.159049780058505e-41
48,PD,NRG1,13.680388,,1.3298091714468909e-42,4.155653660771534e-41
49,PD,GALNTL6,13.672839,,1.4752512891308388e-42,4.539234735787196e-41
50,PD,PRELID2,13.586865,,4.7916609464745725e-42,1.4520184686286583e-40
51,PD,LINC01378,13.576744,,5.501863108965946e-42,1.6423471967062524e-40
52,PD,KCNH7,13.391668,,6.764414291344261e-41,1.9606997945925392e-39
53,PD,PTPN2,13.039823,,7.262547767679152e-39,2.017374379910876e-37
54,PD,ATP8B4,12.996169,,1.2862710531947502e-38,3.524030282725343e-37
55,PD,HS3ST4,12.977267,,1.6465118919958027e-38,4.4500321405291964e-37
56,PD,P4HA1,12.834062,,1.056757546094548e-37,2.818020122918795e-36
57,PD,ROBO2,12.832334,,1.0805959486598525e-37,2.8436735491048753e-36
58,PD,CADPS2,12.80158,,1.6064901694011354e-37,4.172701738704248e-36
59,PD,SLIT2,12.672794,,8.3679652990602e-37,2.1184722276101771e-35
60,PD,KIAA1217,12.611023,,1.8359458516964844e-36,4.53319963381848e-35
61,PD,CEMIP2,12.507511,,6.791940376387033e-36,1.6565708235090322e-34
62,PD,AL117329.1,12.460589,,1.2246255373051662e-35,2.950904909169075e-34
63,PD,SRGAP2,12.238641,,1.9324243297971355e-34,4.5468807759932594e-33
64,PD,FOS,12.197963,,3.1869760842114483e-34,7.411572288863833e-33
65,PD,CA10,11.812312,,3.371602139498331e-32,7.576634021344565e-31
66,PD,AC019211.1,11.730316,,8.912505040096145e-32,1.980556675576921e-30
67,PD,FOXP2,11.6764145,,1.6824381838943693e-31,3.6976663382293835e-30
68,PD,TRHDE,11.586786,,4.808350351297708e-31,1.0452935546299364e-29
69,PD,AKAP13,11.561956,,6.422833105048144e-31,1.3812544311931492e-29
70,PD,SAT1,11.26622,,1.9266425741460972e-29,3.9724589157651485e-28
71,PD,CCND3,11.180495,,5.080565314814162e-29,1.0263768312755883e-27
72,PD,TNR,11.110412,,1.116430993514752e-28,2.2107544426034692e-27
73,PD,DUSP1,10.857561,,1.8358608057648382e-27,3.496877725266359e-26
74,PD,DOCK8,10.844237,,2.1239957295094787e-27,4.0075391122820354e-26
75,PD,ST6GAL1,10.751402,,5.836751967986889e-27,1.0808799940716462e-25
76,PD,SRGAP2B,10.729698,,7.383698610141545e-27,1.3548070844296413e-25
77,PD,NCK2,10.70877,,9.258425683965782e-27,1.683350124357415e-25
78,PD,PAG1,10.611651,,2.630588312642213e-26,4.697479129718238e-25
79,PD,DDIT4,10.54185,,5.539808434530857e-26,9.804970680585586e-25
80,PD,DISC1,10.523114,,6.760137876653833e-26,1.1859891011673391e-24
81,PD,CTSB,10.477739,,1.0932587523939292e-25,1.9013195693807464e-24
82,PD,DOCK11,10.473734,,1.1405359088891905e-25,1.9664412222227423e-24
83,PD,TBC1D14,10.437873,,1.6650038342293498e-25,2.846160400392051e-24
84,PD,CCK,10.429566,,1.8171613499085222e-25,3.054052688921886e-24
85,PD,AC067956.1,10.376823,,3.161201295978339e-25,5.268668826630565e-24
86,PD,ADAMTSL1,10.314402,,6.065799746927135e-25,1.0026115284177083e-23
87,PD,AC073365.1,10.257398,,1.0962153914545805e-24,1.7824640511456594e-23
88,PD,GRIP1,10.227644,,1.4910271700743036e-24,2.404882532377909e-23
89,PD,PTPRC,10.1254015,,4.262244745887063e-24,6.712196450215847e-23
90,PD,SLC2A3,10.101974,,5.414158474482186e-24,8.39404414648401e-23
91,PD,AC090568.2,9.954414,,2.412396804574923e-23,3.600592245634213e-22
92,PD,ARHGAP15,9.919637,,3.419992822817757e-23,5.066656033804084e-22
93,PD,HAMP,9.844659,,7.228427116209068e-23,1.0552448344830755e-21
94,PD,APBB1IP,9.826815,,8.630536840422486e-23,1.2508024406409399e-21
95,PD,CHST15,9.737156,,2.0933183642390187e-22,2.9277179919426838e-21
96,PD,HOMER1,9.734059,,2.1580502791236387e-22,2.997292054338387e-21
97,PD,SLC2A5,9.731595,,2.210976122383392e-22,3.049622237770196e-21
98,PD,APOLD1,9.669726,,4.0546043912502265e-22,5.554252590753735e-21
99,PD,PRR16,9.641796,,5.32477928140657e-22,7.244597661777647e-21
100,PD,CHST11,9.616429,,6.815631678744372e-22,9.210313079384288e-21
101,PD,SH3RF3,9.572218,,1.0463602976367387e-21,1.3951470635156517e-20
102,PD,ANKRD37,9.469096,,2.8227495184696856e-21,3.714144103249586e-20
103,PD,SORL1,9.458565,,3.1219763383506674e-21,4.0810148213734216e-20
104,PD,MGAT1,9.438297,,3.788859126777769e-21,4.920596268542557e-20
105,PD,AC093607.1,9.417123,,4.636181366729162e-21,5.982169505456983e-20
106,PD,ETS2,9.412767,,4.83242628615151e-21,6.195418315578859e-20
107,PD,SRGN,9.396445,,5.6437583989222906e-21,7.189501145123937e-20
108,PD,KCNB2,9.392241,,5.873726788781793e-21,7.435097200989612e-20
109,PD,TNFRSF1B,9.354356,,8.411044155552183e-21,1.057992975541155e-19
110,PD,AC120193.1,9.241397,,2.4329876250458982e-20,3.0223448758334137e-19
111,PD,SMAP2,9.166733,,4.875706199092808e-20,5.982461593978906e-19
112,PD,CPNE4,9.16431,,4.9864899655578874e-20,6.081085323851081e-19
113,PD,ZNF804A,9.118446,,7.620894552709597e-20,9.126819823604306e-19
114,PD,PDZRN4,9.036117,,1.6233667647548786e-19,1.9211441003016313e-18
115,PD,PPARG,9.03481,,1.6428695663047675e-19,1.9327877250644323e-18
116,PD,FYB1,8.938284,,3.952613005267601e-19,4.622939187447486e-18
117,PD,ST8SIA4,8.910352,,5.087085482813328e-19,5.915215677689917e-18
118,PD,ADAM28,8.875818,,6.942084461346641e-19,7.93381081296759e-18
119,PD,RHBDF2,8.808584,,1.2673673557266783e-18,1.416052911426456e-17
120,PD,LINC01001,8.797149,,1.403362506494661e-18,1.5592916738829567e-17
121,PD,FGF13,8.783771,,1.5808404322158092e-18,1.7467850079732698e-17
122,PD,VEGFA,8.687642,,3.700386580878669e-18,3.915752995638803e-17
123,PD,SGPP2,8.632461,,6.0046059338631156e-18,6.254797847774079e-17
124,PD,C3,8.510851,,1.726612488390506e-17,1.75290607958427e-16
125,PD,LINC02055,8.500363,,1.8899873664705e-17,1.90907814795e-16
126,PD,TBC1D8,8.467788,,2.5009656274442842e-17,2.5135332939138535e-16
127,PD,AC106869.1,8.391356,,4.805656783771802e-17,4.781748043554032e-16
128,PD,TMSB10,8.38027,,5.280639847752208e-17,5.20260083522385e-16
129,PD,CD74,8.359952,,6.274384950674118e-17,6.091635874440892e-16
130,PD,HIST1H2AC,8.338752,,7.507911767325731e-17,7.254021031232591e-16
131,PD,SLC11A1,8.321444,,8.689862598562273e-17,8.355637114002186e-16
132,PD,PIK3AP1,8.286561,,1.1656996625252768e-16,1.1155020694021788e-15
133,PD,GABRG3,8.2768755,,1.264491413439332e-16,1.2042775366088875e-15
134,PD,GULP1,8.263544,,1.414098226329875e-16,1.3340549304998822e-15
135,PD,RIN3,8.255125,,1.5174322258075696e-16,1.42481899136861e-15
136,PD,PALD1,8.232355,,1.8356828016780056e-16,1.7155914034373885e-15
137,PD,SCIN,8.165616,,3.19799584859522e-16,2.9611072672177963e-15
138,PD,SLC16A10,8.141422,,3.9065995777126183e-16,3.600552606186745e-15
139,PD,SEZ6L,8.137625,,4.0310954514872828e-16,3.698252707786498e-15
140,PD,RELN,8.123517,,4.528635186260709e-16,4.1357398961285015e-15
141,PD,CCBE1,8.093492,,5.797817489214652e-16,5.246893655397875e-15
142,PD,LINC00276,8.072797,,6.87056438406316e-16,6.189697643300144e-15
143,PD,FAM129A,8.061883,,7.512823500277094e-16,6.73795829621264e-15
144,PD,SLCO2B1,8.039007,,9.056913805948355e-16,8.08653018388246e-15
145,PD,AL158071.4,8.007876,,1.1670595734555326e-15,1.0327960827040112e-14
146,PD,MIR4435-2HG,7.997368,,1.2710726254079918e-15,1.1198877756898607e-14
147,PD,AC074327.1,7.9407096,,2.0102778545314265e-15,1.7480676995925448e-14
148,PD,AC244021.1,7.9153695,,2.465201251262835e-15,2.1343733777167403e-14
149,PD,IKZF1,7.902915,,2.724556020253821e-15,2.3487551898739834e-14
150,PD,PLCXD3,7.8997755,,2.794059268107869e-15,2.398334135714909e-14
151,PD,ARHGAP6,7.872403,,3.478923645346377e-15,2.9607860811458526e-14
152,PD,KCNAB1,7.85628,,3.957104565710397e-15,3.3534784455172856e-14
153,PD,PCDH15,7.8316336,,4.815718744409259e-15,4.0638976746069694e-14
154,PD,XYLT1,7.786022,,6.91518621668299e-15,5.762655180569159e-14
155,PD,F13A1,7.771691,,7.744534190556528e-15,6.400441479798784e-14
156,PD,ALOX5,7.7678537,,7.982712566263359e-15,6.57013379939371e-14
157,PD,ARHGAP18,7.744176,,9.62036934986472e-15,7.885548647430099e-14
158,PD,JUNB,7.7200994,,1.162389945417424e-14,9.488897513611625e-14
159,PD,IL4R,7.7046995,,1.311517071409909e-14,1.0662740417966741e-13
160,PD,PIEZO2,7.69338,,1.4329829987375735e-14,1.1556314505948175e-13
161,PD,APOE,7.654331,,1.9432072880522293e-14,1.560809066708618e-13
162,PD,SYNPR,7.6398525,,2.174704462808705e-14,1.7328322412818366e-13
163,PD,PLA2G4A,7.611867,,2.7016439184807765e-14,2.1441618400641084e-13
164,PD,LRP2,7.5673947,,3.807831535876808e-14,2.998292547934494e-13
165,PD,PCDH11Y,7.527455,,5.1738829251648394e-14,4.0420960352850306e-13
166,PD,SDK1,7.5087132,,5.971145752669048e-14,4.646806033205485e-13
167,PD,LINC02306,7.495771,,6.59097109452032e-14,5.109279918232805e-13
168,PD,AQP4-AS1,7.486236,,7.087691289762516e-14,5.473120687075302e-13
169,PD,POU2F2,7.459512,,8.684327919262563e-14,6.680252245586587e-13
170,PD,INPP5D,7.4268236,,1.1123633955590101e-13,8.523857437233794e-13
171,PD,RGS1,7.382962,,1.5480605371484033e-13,1.1772323476413712e-12
172,PD,RUNX2,7.367074,,1.7441388057498104e-13,1.3213172770831897e-12
173,PD,MAP3K8,7.3368454,,2.1868723205042073e-13,1.6442649026347422e-12
174,PD,HIF1A-AS2,7.325621,,2.3779441289095165e-13,1.7812315572355927e-12
175,PD,AC110023.1,7.254292,,4.0376779221388995e-13,2.9912730045612514e-12
176,PD,C1QC,7.181997,,6.870049180729556e-13,5.0146344384887265e-12
177,PD,SP100,7.135749,,9.626159479484738e-13,7.0008432578070814e-12
178,PD,SYK,7.1241302,,1.0473996046326435e-12,7.589852207482923e-12
179,PD,RBM47,7.0725613,,1.520996001345603e-12,1.0903197142262386e-11
180,PD,C1QB,7.0716467,,1.5310587431322074e-12,1.0936133879515766e-11
181,PD,NPAS4,7.0390215,,1.9359453256759033e-12,1.3713826773249078e-11
182,PD,CEBPB,7.0386934,,1.9405064884147444e-12,1.3713826773249078e-11
183,PD,TRPC4,7.0085616,,2.4078086554818273e-12,1.6862195308220296e-11
184,PD,EHBP1L1,7.0022125,,2.519515284194787e-12,1.755759779926681e-11
185,PD,NFATC2,6.9488716,,3.682191223363086e-12,2.5482292203204747e-11
186,PD,PCDH11X,6.938446,,3.96435854179416e-12,2.7340403736511448e-11
187,PD,ZNF331,6.911151,,4.807375293980834e-12,3.3040380027359686e-11
188,PD,SRGAP2C,6.869288,,6.452324228035478e-12,4.3906629172365795e-11
189,PD,AL445250.1,6.8692446,,6.454274488337772e-12,4.3906629172365795e-11
190,PD,ARHGAP25,6.8525395,,7.255029080589388e-12,4.902046676073911e-11
191,PD,AC109466.1,6.8454304,,7.624638263874605e-12,5.1344365413297006e-11
192,PD,DCC,6.778589,,1.2135557833634585e-11,8.117429989053234e-11
193,PD,LHFPL2,6.7260404,,1.7434207591742528e-11,1.1622805061161686e-10
194,PD,NRGN,6.7147355,,1.8840794501496805e-11,1.251880033322047e-10
195,PD,TBXAS1,6.6994424,,2.0921657648303436e-11,1.385540241609499e-10
196,PD,COL5A2,6.651756,,2.8961701546737016e-11,1.9053751017590142e-10
197,PD,HK2,6.6300244,,3.356316549427157e-11,2.193670947338011e-10
198,PD,ABCA9,6.6198783,,3.5949528772840716e-11,2.3268303412841888e-10
199,PD,CLSTN2,6.6086,,3.879705623022957e-11,2.5030358858212627e-10
200,PD,FLI1,6.581416,,4.659887905611344e-11,2.987107631802144e-10
201,PD,MS4A6A,6.5744944,,4.881885546784418e-11,3.1194156848462737e-10
202,PD,KCNK13,6.539201,,6.184847676944693e-11,3.902112099018734e-10
203,PD,HCK,6.517884,,7.130629114895174e-11,4.47061386513804e-10
204,PD,TMSB4X,6.4927564,,8.427989294705046e-11,5.267493309190654e-10
205,PD,RIT2,6.4746947,,9.500378966195256e-11,5.919239231274303e-10
206,PD,LY86,6.452718,,1.0986185787738072e-10,6.823717880582653e-10
207,PD,CYTH4,6.439759,,1.1966345403199557e-10,7.409501797646785e-10
208,PD,SORCS1,6.410279,,1.4525386434527664e-10,8.938699344324715e-10
209,PD,SLA,6.4087925,,1.4667663768476898e-10,8.998566729126931e-10
210,PD,DOCK2,6.325339,,2.5267763405787324e-10,1.531379600350747e-09
211,PD,LAMA2,6.303119,,2.9171425688220373e-10,1.7573148004952031e-09
212,PD,TGFBR2,6.2622247,,3.7952387314823775e-10,2.2725980428038186e-09
213,PD,FGD2,6.2595067,,3.861971131602859e-10,2.3056544069270796e-09
214,PD,ALPK1,6.233658,,4.556683792371284e-10,2.7042633782618893e-09
215,PD,TLR2,6.2254786,,4.800883642442155e-10,2.84075955174092e-09
216,PD,HCLS1,6.1739078,,6.662239092914647e-10,3.930524538592712e-09
217,PD,SAMSN1,6.086638,,1.153063446764866e-09,6.7628354648965745e-09
218,PD,JAK3,6.0484242,,1.4626921673717556e-09,8.479374883314526e-09
219,PD,FCGR3A,6.034919,,1.5904249089584873e-09,9.19320756623403e-09
220,PD,COL24A1,6.0132036,,1.8189225979650662e-09,1.048370373466897e-08
221,PD,NEDD9,5.9133196,,3.3528067461276486e-09,1.9050038330270733e-08
222,PD,CD53,5.9100957,,3.4190916672721625e-09,1.9371624177179393e-08
223,PD,MYO1F,5.8979177,,3.681172495689662e-09,2.068074435780709e-08
224,PD,CSF1R,5.8689904,,4.384570474915039e-09,2.4563420027535232e-08
225,PD,AJ009632.2,5.8680477,,4.4095698576857094e-09,2.4634468478691116e-08
226,PD,SH3TC1,5.8300953,,5.5395772954654715e-09,3.0861154849389813e-08
227,PD,RAPGEF1,5.7869945,,7.1656929557685855e-09,3.9699129948856434e-08
228,PD,LINC00923,5.7301126,,1.0036395165238418e-08,5.514502838043087e-08
229,PD,LINC01115,5.6728983,,1.4040173359394653e-08,7.6513206318227e-08
230,PD,TGFBR1,5.6674643,,1.4492636132163447e-08,7.8741525836763e-08
231,PD,CEMIP,5.652235,,1.5837485569723417e-08,8.537728069931761e-08
232,PD,BACH1,5.618638,,1.9246885687547304e-08,1.0292452239330109e-07
233,PD,IL1RAP,5.597883,,2.169849731746329e-08,1.1541753892267708e-07
234,PD,HIST2H2BE,5.521391,,3.3632702117918724e-08,1.7842282290673064e-07
235,PD,HSPH1,5.426352,,5.751746252065285e-08,3.035222296604372e-07
236,PD,BTG2,5.415066,,6.126619783310787e-08,3.2076543368119304e-07
237,PD,KCNH5,5.3581896,,8.405999060602496e-08,4.389555645223235e-07
238,PD,NRP2,5.345353,,9.024089796900783e-08,4.687838855532874e-07
239,PD,AOAH,5.3094997,,1.0992646372144017e-07,5.65174620675785e-07
240,PD,ITPR2,5.296815,,1.1784000752122812e-07,6.043077308780929e-07
241,PD,RNF144B,5.293445,,1.2003321507739844e-07,6.139806397820892e-07
242,PD,SCHLAP1,5.2605004,,1.436639807902963e-07,7.329794938280422e-07
243,PD,GPC6,5.245249,,1.5607172297028375e-07,7.942581321642939e-07
244,PD,FOSL2,5.2069197,,1.920011190736206e-07,9.721575649297245e-07
245,PD,SLC44A5,5.196326,,2.032657614912189e-07,1.0240088740111784e-06
246,PD,KCNT2,5.183723,,2.1750007065345087e-07,1.0929651791630697e-06
247,PD,C1QA,5.1750464,,2.2785412561286383e-07,1.1421259429216232e-06
248,PD,CHRM2,5.1614566,,2.4503594624998943e-07,1.2251797312499471e-06
249,PD,STAB1,5.13218,,2.864051294352401e-07,1.4249011414688562e-06
250,PD,DNAH7,5.112168,,3.184830487841944e-07,1.5750627520221668e-06
251,PD,IRF8,5.111891,,3.189502072844888e-07,1.5750627520221668e-06
252,PD,AC091078.1,5.1017566,,3.365157218693087e-07,1.649586871908376e-06
253,PD,HLA-DRB1,5.100547,,3.3867386042182175e-07,1.6561068969282237e-06
254,PD,FRAS1,5.073079,,3.914294705478497e-07,1.9094120514529255e-06
255,PD,ITGB2,5.061664,,4.1561275831523925e-07,2.0175376617244625e-06
256,PD,LILRB1,5.0444636,,4.5479530686868246e-07,2.1970787771433935e-06
257,PD,LINC01684,5.042176,,4.6026764423323974e-07,2.218157321605975e-06
258,PD,CD14,5.0388436,,4.683523880479108e-07,2.2516941733072636e-06
259,PD,ATP1B3,5.0026464,,5.654862892763154e-07,2.7056760252455285e-06
260,PD,CPM,4.9548807,,7.237474986723599e-07,3.4382303974933963e-06
261,PD,PDGFD,4.926897,,8.354568576104579e-07,3.959511173509279e-06
262,PD,REL,4.9124813,,8.993095019889797e-07,4.252054382926619e-06
263,PD,FOSB,4.9103217,,9.092709722831768e-07,4.278922222509068e-06
264,PD,ARHGAP10,4.902893,,9.443545514957568e-07,4.433589443642051e-06
265,PD,LCP2,4.8638263,,1.1513785827876376e-06,5.392873924063877e-06
266,PD,VSIG4,4.825816,,1.394312048128861e-06,6.500289268666019e-06
267,PD,LINC01099,4.818208,,1.4485325970215061e-06,6.737360916379098e-06
268,PD,CDKN1A,4.8158903,,1.4654515532854682e-06,6.800239226382683e-06
269,PD,HIST2H2BF,4.804804,,1.549032321559173e-06,7.154883702351838e-06
270,PD,CSF3R,4.801567,,1.5742883840645436e-06,7.254785180020938e-06
271,PD,LRMP,4.7902493,,1.6657432674059572e-06,7.658589735199804e-06
272,PD,LAPTM5,4.789474,,1.672188688546432e-06,7.670590314433175e-06
273,PD,CYTOR,4.7886524,,1.6790506429875238e-06,7.684442302002398e-06
274,PD,AC009063.2,4.7844834,,1.7142746374605094e-06,7.827738070595934e-06
275,PD,TMC8,4.77517,,1.7955552839397614e-06,8.180206304964744e-06
276,PD,CCDC26,4.7669015,,1.8708079864907822e-06,8.503672665867192e-06
277,PD,EMB,4.76637,,1.8757493449220084e-06,8.50679975021319e-06
278,PD,PFKFB3,4.7031207,,2.562149462421419e-06,1.1541213794691076e-05
279,PD,ZSCAN31,4.6668696,,3.0582316006538485e-06,1.374486112653415e-05
280,PD,VAV1,4.6520886,,3.2859002897204513e-06,1.4702014719107165e-05
281,PD,CEBPD,4.6425796,,3.4408624094704644e-06,1.532678133394416e-05
282,PD,LPAR6,4.6290684,,3.673143196061606e-06,1.6288883352823086e-05
283,PD,TLR5,4.5976415,,4.273002708945154e-06,1.8823800479934598e-05
284,PD,CD300A,4.591961,,4.39100594237971e-06,1.9301125021449275e-05
285,PD,IL10RA,4.5877857,,4.47971685382953e-06,1.9647880937848815e-05
286,PD,ABCC4,4.574988,,4.762471734367185e-06,2.0796819800730067e-05
287,PD,PTCHD4,4.562799,,5.0476142601240025e-06,2.1946148957060878e-05
288,PD,AC092422.1,4.5471907,,5.436677450567731e-06,2.3535400218907925e-05
289,PD,CD247,4.5369205,,5.708155882170762e-06,2.4657260830111285e-05
290,PD,LINC02232,4.5107145,,6.46096372426164e-06,2.7848981570093274e-05
291,PD,ITGAM,4.423738,,9.700758004336552e-06,4.1545002159899575e-05
292,PD,AC008415.1,4.4175725,,9.981556789536745e-06,4.265622559631087e-05
293,PD,WDFY4,4.4126506,,1.0211269793194471e-05,4.354486052534956e-05
294,PD,TNS3,4.402231,,1.0714327890409578e-05,4.559288464004076e-05
295,PD,SORCS3,4.395115,,1.1071424057558944e-05,4.7012416380292756e-05
296,PD,FLT1,4.3803034,,1.1851416343041588e-05,4.99872362429147e-05
297,PD,TRIM22,4.3799257,,1.187196860769224e-05,4.99872362429147e-05
298,PD,IRAK3,4.3723574,,1.2291216749129253e-05,5.164376785348426e-05
299,PD,NR4A1,4.337881,,1.4386303042499993e-05,6.0068071158663856e-05
300,PD,GRM8,4.335672,,1.4531541440628997e-05,6.04222097323451e-05
301,PD,BLNK,4.3042665,,1.6753996352795736e-05,6.923138988758569e-05
302,PD,AC016687.2,4.234563,,2.2899651809439907e-05,9.385103200590126e-05
303,PD,CNR1,4.2272954,,2.3651715383703564e-05,9.644908933136847e-05
304,PD,TLR1,4.227043,,2.3678251430850958e-05,9.644908933136847e-05
305,PD,MYOF,4.223993,,2.4001158022849068e-05,9.756568301971166e-05
306,PD,FAM20A,4.222143,,2.4199055498557993e-05,9.817061054181741e-05
307,PD,KIF26B,4.204863,,2.612400091675083e-05,0.00010576518589777664
308,PD,TNFRSF10D,4.1628833,,3.142538085279099e-05,0.0001264602851218953
309,PD,AC027288.3,4.151436,,3.303960618148213e-05,0.00013268918145173546
310,PD,PIK3R5,4.1447034,,3.402539592787345e-05,0.00013637433237624627
311,PD,HLA-DRA,4.1192064,,3.8017947881279495e-05,0.0001517682550150878
312,PD,FCGR2A,4.1124296,,3.915166489465673e-05,0.00015598272866397105
313,PD,AL034397.3,4.1084476,,3.983278849121998e-05,0.00015838086875236574
314,PD,CD163,4.1068974,,4.010090436328969e-05,0.00015862268954592936
315,PD,KCTD12,4.106721,,4.013154045512013e-05,0.00015862268954592936
316,PD,ANKRD22,4.092092,,4.2749881734359e-05,0.00016863858672330967
317,PD,AC100801.1,4.075261,,4.596270019031815e-05,0.00018095551256030768
318,PD,USP36,4.0560784,,4.990354029489581e-05,0.00019608463770096586
319,PD,PLCB2,4.0438066,,5.259026512678096e-05,0.00020589475162149102
320,PD,CYBA,4.043736,,5.2606109039290954e-05,0.00020589475162149102
321,PD,MND1,4.032243,,5.524704593873265e-05,0.00021560647387339953
322,PD,SEMA3A,4.032005,,5.530306054852698e-05,0.00021560647387339953
323,PD,BRINP3,4.029576,,5.587759992665158e-05,0.00021742256780798278
324,PD,CHSY1,4.027697,,5.632582462780575e-05,0.00021874106651575048
325,PD,LAIR1,4.019845,,5.82364702978755e-05,0.0002257227530925407
326,PD,TCIRG1,4.009783,,6.077467334571356e-05,0.0002346512484390485
327,PD,COL4A2,4.0078077,,6.128494717402437e-05,0.00023616549970722302
328,PD,NTNG1,3.9938123,,6.501934638239732e-05,0.00024982257615634184
329,PD,COL4A1,3.9935958,,6.507878108872705e-05,0.00024982257615634184
330,PD,C22orf34,3.9421985,,8.073812758111341e-05,0.00030875000987041454
331,PD,BNC2,3.941611,,8.093614997051486e-05,0.0003089166029408964
332,PD,AC078883.1,3.9224098,,8.766776452696051e-05,0.00033333750770707415
333,PD,ADGRF5,3.9155722,,9.019007153973113e-05,0.0003422773113462282
334,PD,ARHGAP45,3.9117591,,9.16263104690413e-05,0.00034706935783727764
335,PD,CTSC,3.8929834,,9.901889765223441e-05,0.00037436256201222836
336,PD,CD163L1,3.8586774,,0.00011400232820132515,0.0004285801812079893
337,PD,LAT2,3.8458202,,0.00012014987149874154,0.00045084379549246355
338,PD,PDE3B,3.831533,,0.00012734735476737058,0.0004760648776350302
339,PD,SLC16A3,3.7987275,,0.000145440946225737,0.0005406726625492082
340,PD,FCGR1A,3.784624,,0.00015394111301247237,0.0005690983845193063
341,PD,COBLL1,3.769532,,0.00016355402533665866,0.0006035203886961574
342,PD,ABCA1,3.7009814,,0.0002147672136856131,0.0007852548946457517
343,PD,AL118516.1,3.6754868,,0.00023739631775039003,0.0008648317586535156
344,PD,PARVG,3.6633382,,0.0002489495330850024,0.0009036280692740559
345,PD,ADCY7,3.6580865,,0.0002541052198787261,0.0009206710865171234
346,PD,TRPC6,3.6469738,,0.0002653468985103843,0.0009596632857518418
347,PD,LINC01090,3.60215,,0.0003155963138691839,0.001137284013943005
