,group,names,scores,logfoldchanges,pvals,pvals_adj
166,Astrocytes,CA8,29.301367,,9.96362287001481e-189,9.626688763299334e-188
167,Astrocytes,SRGAP1,29.244724,,5.240364519719215e-188,5.038812038191554e-187
168,Astrocytes,C4orf19,29.055206,,1.32255018208765e-185,1.259571601988238e-184
169,Astrocytes,PRRX1,28.468952,,2.839674320178414e-178,2.678938037904164e-177
170,Astrocytes,DDIT4,28.425798,,9.706781203788751e-178,9.07175813438201e-177
171,Astrocytes,AL445426.1,28.38085,,3.485157160355431e-177,3.2420066607957496e-176
172,Astrocytes,HGF,28.03121,,6.769755016366142e-173,6.268291681820501e-172
173,Astrocytes,PPP1R3C,27.945366,,7.505150652676144e-172,6.917189541636999e-171
174,Astrocytes,PDE3A,27.89471,,3.092888558892841e-171,2.8245557615459733e-170
175,Astrocytes,AL137145.2,27.571936,,2.4157395142029867e-167,2.1961268310936242e-166
176,Astrocytes,AEBP1,27.242847,,2.019912359034215e-163,1.8115805910620763e-162
177,Astrocytes,AKAP13,27.16903,,1.5091014284760175e-162,1.3474119897107298e-161
178,Astrocytes,LGALS3,27.165274,,1.6713962230977317e-162,1.4856855316424281e-161
179,Astrocytes,DDR2,27.017855,,9.118391037101353e-161,8.069372599204737e-160
180,Astrocytes,STOM,26.818789,,1.9512475592503876e-158,1.711620666009112e-157
181,Astrocytes,HILPDA,26.250216,,7.107256009565901e-152,6.180222617013827e-151
182,Astrocytes,LYVE1,25.704351,,1.0450230027192607e-145,8.970154529779062e-145
183,Astrocytes,AC091078.1,25.560404,,4.207054465538531e-144,3.5804718855647077e-143
184,Astrocytes,RREB1,25.35637,,7.644180547219193e-142,6.450785271914931e-141
185,Astrocytes,BRINP3,25.185822,,5.728469403482854e-140,4.7936982455923466e-139
186,Astrocytes,LINC00598,25.112919,,3.593778563243471e-139,2.994815469369559e-138
187,Astrocytes,ITGB5,24.968569,,1.342362827038327e-137,1.1048253720480057e-136
188,Astrocytes,IFITM3,24.638306,,4.911611205440271e-134,3.960976778580864e-133
189,Astrocytes,BCAN,24.512842,,1.0777675263684236e-132,8.622140210947389e-132
190,Astrocytes,WDR49,24.357662,,4.808964858924563e-131,3.831844509103237e-130
191,Astrocytes,ZFP36L2,24.171272,,4.461988428318109e-129,3.52726357969811e-128
192,Astrocytes,NRP1,24.148043,,7.828628789398214e-129,6.164274637321428e-128
193,Astrocytes,CHI3L1,24.085276,,3.566336214484437e-128,2.7862001675659663e-127
194,Astrocytes,RBMS3,23.483986,,5.945766359531236e-122,4.53875294620705e-121
195,Astrocytes,DHRS3,23.183722,,6.646411827757043e-119,5.016159870005316e-118
196,Astrocytes,OSMR,23.094507,,5.257488305614668e-118,3.952998726026066e-117
197,Astrocytes,AC104574.2,22.687271,,5.983562623458447e-114,4.4159133752460856e-113
198,Astrocytes,LTBP1,22.49298,,4.862362904535951e-112,3.5752668415705516e-111
199,Astrocytes,STK17B,22.490034,,5.195874309093974e-112,3.80650132534357e-111
200,Astrocytes,JUNB,22.464293,6.711449,9.277714069986192e-112,6.772054065683352e-111
201,Astrocytes,GNA14-AS1,22.39677,,4.2315826960700296e-111,3.07751468805093e-110
202,Astrocytes,CD44,21.945442,,9.573429078056398e-107,6.813828525307044e-106
203,Astrocytes,AL035078.4,21.768934,,4.571428343865924e-105,3.219315735116848e-104
204,Astrocytes,LCNL1,21.698872,,2.1025902993048314e-104,1.4755019644244433e-103
205,Astrocytes,PLCH1,21.523867,,9.306747699550796e-103,6.463019235799165e-102
206,Astrocytes,ENTPD1,21.388697,,1.702522420867012e-101,1.1741533937013876e-100
207,Astrocytes,HSPB8,21.388042,,1.726534435386937e-101,1.1866216050769328e-100
208,Astrocytes,ANOS1,21.31027,,9.116663550831106e-101,6.222978532990517e-100
209,Astrocytes,AL365273.2,21.22436,,5.689685403495907e-100,3.870534288092454e-99
210,Astrocytes,CHST11,21.195505,4.0674205,1.0506516649444294e-99,7.123062135216471e-99
211,Astrocytes,AC110023.1,21.161623,,2.1566660722533382e-99,1.45720680557658e-98
212,Astrocytes,HES1,20.936104,,2.5117718559623957e-97,1.685752923464695e-96
213,Astrocytes,CFAP47,20.768667,,8.31340530895446e-96,5.542270205969641e-95
214,Astrocytes,PDE3B,20.530615,,1.147146229207081e-93,7.497687772595301e-93
215,Astrocytes,ID3,20.410675,,1.3441614092277508e-92,8.700073846134309e-92
216,Astrocytes,ID2,20.278408,,1.9948663015828632e-91,1.2706154787151994e-90
217,Astrocytes,AXL,20.139633,,3.3178180148581275e-90,2.086677996766118e-89
218,Astrocytes,BAALC-AS1,19.623232,,9.792547693761063e-86,6.082327760100038e-85
219,Astrocytes,FGL1,19.60601,,1.373984450084781e-85,8.507643653775732e-85
220,Astrocytes,PLCE1,19.559092,,3.4516931958103066e-85,2.1306748122285844e-84
221,Astrocytes,ROR1,19.46123,,2.3409849001089497e-84,1.4406060923747382e-83
222,Astrocytes,PLTP,19.44563,,3.173626174000126e-84,1.947009922699464e-83
223,Astrocytes,SNTB1,19.280062,,7.898310295541337e-83,4.816042863134961e-82
224,Astrocytes,RBPMS,19.11645,,1.8423322764276711e-81,1.1131917078112816e-80
225,Astrocytes,KCNMB2-AS1,18.987684,,2.1562629583913008e-80,1.295052827862643e-79
226,Astrocytes,ZFP36,18.780699,,1.0864144001546877e-78,6.390672942086398e-78
227,Astrocytes,FOS,18.724695,4.1207366,3.1144565283155374e-78,1.8213196072020686e-77
228,Astrocytes,MARCH3,18.701227,,4.837811352033249e-78,2.8208812548298825e-77
229,Astrocytes,GADD45B,18.471222,,3.520257286334502e-76,2.0407288616431898e-75
230,Astrocytes,XAF1,18.337366,,4.164924878446556e-75,2.4005330711507528e-74
231,Astrocytes,LINC01094,18.236155,,2.6656109874834834e-74,1.531960337634186e-73
232,Astrocytes,THSD7A,18.16482,,9.802840652480124e-74,5.617673726349642e-73
233,Astrocytes,FBLN1,18.047411,,8.267572887938767e-73,4.710867742415251e-72
234,Astrocytes,CCND3,18.047247,9.09167,8.292144677361888e-73,4.711445839410164e-72
235,Astrocytes,CC2D2B,17.991419,,2.2745819091799925e-72,1.2778550051572991e-71
236,Astrocytes,AC008014.1,17.3874,,1.0279324539002883e-67,5.6479805159356506e-67
237,Astrocytes,CXCL14,17.323183,,3.1447334438781673e-67,1.7231416130839274e-66
238,Astrocytes,EPS8,17.302832,,4.47820255525924e-67,2.4471052214531366e-66
239,Astrocytes,ARHGAP29,17.072147,,2.392362754698979e-65,1.2896834257137354e-64
240,Astrocytes,HIF1A,17.06722,,2.602970815805375e-65,1.3994466751641801e-64
241,Astrocytes,LMNTD1,17.003876,,7.686618246914971e-65,4.121511124351191e-64
242,Astrocytes,SLC30A10,16.921967,,3.099116330919085e-64,1.6572814603845374e-63
243,Astrocytes,ALK,16.82237,,1.673269136279201e-63,8.87675934365624e-63
